Date,Well,Oil_Rate,Water_Rate,Gas_Rate
2023-08-01,A-06,21.593590386405403,29.875742343773275,24.022404588569568
2023-09-01,A-06,24.400857946079565,28.70032214208594,18.65304404823098
2023-10-01,A-06,24.313287043879185,27.21775113527319,18.127593703610092
2023-11-01,A-06,27.792792515815815,34.11503880737748,21.661562388708255
2023-12-01,A-06,26.051250352455884,28.669984916193975,23.115778979023517
2018-04-01,A-07,49.339324817624956,11.148562701074388,23.263142368167564
2018-05-01,A-07,50.57848255519105,12.396116719529171,20.097724642347536
2018-06-01,A-07,40.81366803749837,9.429146068017035,20.445421373037142
2018-07-01,A-07,44.322284635751124,10.903048767087125,23.596380170976698
2018-08-01,A-07,48.67283585390173,10.831473143985807,20.375116229568032
2018-09-01,A-07,50.214086276763915,12.448047453029666,22.608163767063807
2018-10-01,A-07,47.36105949587544,10.233230686745205,18.50522500424181
2018-11-01,A-07,44.89353144008849,7.774469310333457,17.08097600964741
2018-12-01,A-07,45.7997702199215,12.10222259430392,15.699723507614886
2019-01-01,A-07,52.467663313241545,10.019066193341834,21.60676726729225
2019-02-01,A-07,56.848947868601,12.366537482043704,18.99814144114223
2019-03-01,A-07,62.12556757726258,10.10801518832046,19.542418710944
2019-04-01,A-07,46.193946647095075,13.0970685017655,20.6938912251387
2019-05-01,A-07,52.876156754072355,10.019635610329617,21.344165281982526
2019-06-01,A-07,40.72183439080443,11.451865851180369,16.528796651023764
2019-07-01,A-07,41.055836262101984,9.763837173842855,17.96297215369463
2019-08-01,A-07,41.41712888502697,10.62970334919721,19.577573216491338
2019-09-01,A-07,50.71896878074341,10.202780716451953,21.772848623002307
2019-10-01,A-07,47.913045389100134,13.375891518295997,21.453284963175847
2019-11-01,A-07,40.579267061732466,14.181710669265874,14.152024793618299
2019-12-01,A-07,48.95942226222908,10.425212669585415,21.617065303423427
2020-01-01,A-07,51.89930498772,10.957598774378804,18.78462171650694
2020-02-01,A-07,47.66872479716532,12.735827540627744,18.555996428630465
2020-03-01,A-07,43.67503890628289,8.4161901583016,17.313578251108304
2020-04-01,A-07,51.656089714745086,13.699463940814585,18.87717845232456
2020-05-01,A-07,47.3212214779559,16.155353211779595,17.648183148215125
2020-06-01,A-07,39.10043690790273,7.850376919257803,15.54645324822717
2020-07-01,A-07,51.50576202837461,10.363956937458529,17.053947146711348
2020-08-01,A-07,36.83525886532835,10.72548355946161,19.28262189733057
2020-09-01,A-07,41.14278974573819,15.000017010013648,15.972820376468208
2020-10-01,A-07,51.123747854544675,10.949447661534018,20.154000763541887
2020-11-01,A-07,42.36952560029597,14.134667546830924,19.0068841287602
2020-12-01,A-07,44.06247080942556,11.978792544533773,17.61221304467769
2021-01-01,A-07,39.628742745515346,10.85264508600296,17.009163690171956
2021-02-01,A-07,39.57905226867383,12.30860425437174,17.951076436303442
2021-03-01,A-07,52.89732113898913,10.804485515502947,20.6825115492232
2021-04-01,A-07,42.897701454035655,15.9141340589693,16.219441584047907
2021-05-01,A-07,41.92110582093825,16.19597591145409,18.173403345716583
2021-06-01,A-07,46.69775469804764,13.435808127911063,19.91496895275175
2021-07-01,A-07,42.12175865265362,6.290640409755026,19.913070154317246
2021-08-01,A-07,48.11446804983337,12.80156172951547,22.094394309743542
2021-09-01,A-07,37.793592068963804,16.252306061744104,16.927404175405506
2021-10-01,A-07,43.30072716098013,10.351812134805117,20.05264415796369
2021-11-01,A-07,44.6016840220578,14.01790576430989,20.838663356001966
2021-12-01,A-07,37.11815538218509,17.893404200598805,19.83015565596833
2022-01-01,A-07,42.982938629368704,13.563551400824178,14.87146501139306
2022-02-01,A-07,50.44502663548779,12.0733679103252,19.17415683157426
2022-03-01,A-07,45.112356311589124,15.474004295350378,17.381134962135512
2022-04-01,A-07,40.141595464808674,14.01960097124109,15.757955204478662
2022-05-01,A-07,36.660778598972286,15.29569055378383,15.07853699859237
2022-06-01,A-07,41.87962740464474,13.427648249222168,17.596258035858995
2022-07-01,A-07,38.0263375804178,14.043901944355639,19.490080522207762
2022-08-01,A-07,34.78267190252066,12.4492934801168,16.394303302384913
2022-09-01,A-07,36.99983395404179,16.342681862018694,16.419989316552705
2022-10-01,A-07,46.49843196732951,14.103039366020525,18.579913135550786
2022-11-01,A-07,40.71839745841029,14.985148068497033,15.654587183203416
2022-12-01,A-07,46.68130437312735,12.691600430165401,17.987127395943602
2023-01-01,A-07,43.76928724164699,14.618442458037025,21.658790538830306
2023-02-01,A-07,43.681065354157894,13.502795972183826,15.605285452464255
2023-03-01,A-07,35.61159620053498,13.8595290249708,15.293329030465696
2023-04-01,A-07,42.28803369609564,14.544138545559136,18.622682869491648
2023-05-01,A-07,38.1474013056355,14.778625805529899,17.54269946394686
2023-06-01,A-07,50.11627660221535,15.628467934126107,20.842685623081234
2023-07-01,A-07,33.77582588729186,16.674227606468907,14.988325409362295
2023-08-01,A-07,41.52214448648865,19.61755688352176,13.504049380925112
2023-09-01,A-07,40.96179289132004,16.39390547081555,14.047100908748371
2023-10-01,A-07,37.99561105766034,13.575843331005263,16.435469143516052
2023-11-01,A-07,37.37408292086596,16.098344506240743,17.250446469367372
2023-12-01,A-07,47.80382214421688,13.525856962017912,15.339242461270217
2018-12-01,A-08,41.424949428455385,10.233242572015158,19.02329270191388
2019-01-01,A-08,51.24740327260714,12.100775899632323,16.968660766067384
2019-02-01,A-08,56.312122418026796,11.986397246807332,18.07985392487732
2019-03-01,A-08,48.351739535642615,11.166133539903369,19.840207923006044
2019-04-01,A-08,51.22467959311859,8.30833934080471,20.81463772270003
2019-05-01,A-08,39.1889886878769,9.385832247200787,18.60979724956285
2019-06-01,A-08,50.5432710153225,12.263488397928002,17.45520133229174
2019-07-01,A-08,50.146833882119616,9.68560316581013,19.751168402538724
2019-08-01,A-08,51.0911870870118,9.931914362419628,21.325380503436836
2019-09-01,A-08,46.24966999838477,10.304778166215035,19.740103418184432
2019-10-01,A-08,51.57596059521785,13.435837362786973,20.365568432405684
2019-11-01,A-08,40.0817936308376,11.666432020242475,18.39565627954728
2019-12-01,A-08,50.58481755715413,9.049294248869666,16.574612445085616
2020-01-01,A-08,46.53072833576785,9.989010013128695,20.064708086214935
2020-02-01,A-08,50.44473994732229,10.24853555377009,20.17079200637646
2020-03-01,A-08,39.707810017426134,13.063401746409015,16.971787722706768
2020-04-01,A-08,47.212616227056316,10.686435485752027,20.53832369617879
2020-05-01,A-08,36.649936032504975,9.440725359123874,20.60515637958357
2020-06-01,A-08,55.96203120407277,10.975324443418565,19.67152872052924
2020-07-01,A-08,35.534784567057514,9.858756379093132,16.839669037801414
2020-08-01,A-08,54.718155495076154,11.736322615426854,19.621584939059705
2020-09-01,A-08,49.032763151616585,8.67968590032724,21.833890903115083
2020-10-01,A-08,47.48866867271865,13.949302358793455,14.976856680002953
2020-11-01,A-08,49.747033952622594,11.987808390522389,23.81993190828866
2020-12-01,A-08,44.59092510849221,12.756669481224916,18.3856396195391
2021-01-01,A-08,45.17116042790456,10.0904032011269,23.74499980569525
2021-02-01,A-08,51.30019594165711,12.598591885137207,16.95688912274344
2021-03-01,A-08,48.56718700935035,11.347474093033856,18.578979221841156
2021-04-01,A-08,41.340737455517015,11.527650327140497,19.324344581466928
2021-05-01,A-08,46.631396006342314,8.640991412976073,20.548538778950487
2021-06-01,A-08,39.873772551368006,11.399327932248399,19.051529312818715
2021-07-01,A-08,44.69673722783686,12.751585864120587,20.075847553595086
2021-08-01,A-08,47.07051098859861,13.080925959643498,19.437806671753634
2021-09-01,A-08,37.69423485269921,11.060873701417563,20.339047801690246
2021-10-01,A-08,40.501397100623585,12.907662576489242,18.804026574783823
2021-11-01,A-08,44.02157501642468,12.72070326264639,18.27471924586531
2021-12-01,A-08,50.23443744189917,12.637484798569627,22.793632533036188
2022-01-01,A-08,42.70497894519849,15.664217535983925,18.14794332554297
2022-02-01,A-08,51.54085607347132,11.943510009518281,19.89821222415057
2022-03-01,A-08,47.36919915956702,15.064675290019679,13.677790736732636
2022-04-01,A-08,51.89034727544358,10.773323946567599,18.658594001955773
2022-05-01,A-08,29.896580406725196,14.123760024344737,20.804775853523722
2022-06-01,A-08,47.88625017609128,13.043305508893635,18.537783399080705
2022-07-01,A-08,40.043794378683614,17.123230370119995,19.537239291789273
2022-08-01,A-08,40.910929828386074,11.741676596100191,20.137502512126282
2022-09-01,A-08,46.52442177665871,12.173181940798434,19.67237544146335
2022-10-01,A-08,42.67145026724103,12.956991787025855,19.31318665518357
2022-11-01,A-08,51.92843074563956,18.819585450731385,19.0803154102519
2022-12-01,A-08,43.123807222027445,16.13199815008495,20.016707997491324
2023-01-01,A-08,38.99822260456843,12.589536185034408,19.00070452852674
2023-02-01,A-08,46.258297445107964,14.510990438751495,18.857089423178447
2023-03-01,A-08,32.4648961777093,17.17848518060069,18.142990190865145
2023-04-01,A-08,35.55231153411548,14.093577061538472,17.96451232044175
2023-05-01,A-08,39.98300522207737,12.379913139806874,16.795512527144332
2023-06-01,A-08,41.52721520777831,13.204010429014668,17.423115018081468
2023-07-01,A-08,35.81498548981687,12.801156551047992,15.017279286465685
2023-08-01,A-08,39.18039219767455,17.237352250303868,14.767278680576164
2023-09-01,A-08,42.907284956848464,13.244474887023296,14.404440481276017
2023-10-01,A-08,45.15936401330407,11.508964357714198,15.554740262813517
2023-11-01,A-08,44.85184993281318,18.97656567191462,20.380567680199583
2023-12-01,A-08,35.539372708414426,14.836957412749825,18.95668359580541
2018-05-01,A-09,79.486495938056,9.042063370903538,25.687143323092393
2018-06-01,A-09,79.18964476169165,6.326796374405281,24.054144312641327
2018-07-01,A-09,78.91500410843032,7.720201262464553,23.55295627708967
2018-08-01,A-09,80.7327287430496,7.246547648197943,24.718641315484998
2018-09-01,A-09,76.03768166018253,7.316835051212179,24.18219998091033
2018-10-01,A-09,75.23797279729651,6.9485073937903055,24.796867941180654
2018-11-01,A-09,80.50466930504072,7.26168144793858,25.555533551860087
2018-12-01,A-09,82.32747291914006,8.11740938214916,25.430837643060237
2019-01-01,A-09,76.31420023827647,8.364270050333255,24.698517057628514
2019-02-01,A-09,80.31029333956863,7.687254461038407,25.94092248824322
2019-03-01,A-09,83.92915109265569,7.863309730014938,23.505320951935502
2019-04-01,A-09,83.12546071650247,8.559138028393832,23.971430483379326
2019-05-01,A-09,78.24286744356299,6.6771644539463635,25.02819419996995
2019-06-01,A-09,87.30539061157293,8.184597610425948,24.49601393018338
2019-07-01,A-09,80.34375324849867,7.8239157590295045,23.09485669959395
2019-08-01,A-09,75.61310135845461,10.394453565340237,25.12481342696213
2019-09-01,A-09,72.54875667210405,7.996282442416082,25.923680534258544
2019-10-01,A-09,79.31117119675739,8.097457415602978,24.177037815794574
2019-11-01,A-09,78.83768993998353,7.652178301275572,25.31884265655338
2019-12-01,A-09,82.6197296585579,7.607725989013627,22.97657877821836
2020-01-01,A-09,86.0712178955688,7.880653955657043,24.78956033298012
2020-02-01,A-09,76.49219157241403,6.996274765272859,24.58848613327813
2020-03-01,A-09,78.28578609118895,8.750046086258147,25.157922122789124
2020-04-01,A-09,76.45891738647894,9.189284202914758,26.59588932436854
2020-05-01,A-09,83.53318188099225,7.589627906219914,23.881919779707328
2020-06-01,A-09,82.32531851346067,7.049094928242898,25.06138371132397
2020-07-01,A-09,84.88863845856086,6.443875168893975,24.436680466493556
2020-08-01,A-09,85.54928586078893,7.521489235971864,24.300083458515193
2020-09-01,A-09,76.93050639845912,7.991375321244316,25.52834268159962
2020-10-01,A-09,79.13083846646656,7.352526597392641,24.729588578817932
2020-11-01,A-09,82.1125356991783,10.25940546774511,25.383344714047855
2020-12-01,A-09,74.17736440433416,8.862863187942793,24.879253751255707
2021-01-01,A-09,82.57129316133414,7.637955580374711,23.158556840026744
2021-02-01,A-09,79.69478234829677,10.076631103916082,25.67303201066086
2021-03-01,A-09,78.91432146702682,4.804977692081909,22.61061654241421
2021-04-01,A-09,77.51107122878021,7.293353208069642,23.984682259391043
2021-05-01,A-09,77.21242175431163,7.356853508717594,24.897147963356673
2021-06-01,A-09,79.49591924483667,9.55690138914823,24.523727861508597
2021-07-01,A-09,79.67580990967329,9.141818280212705,23.599564440644414
2021-08-01,A-09,73.4951109293476,7.919133371084498,24.2590973561544
2021-09-01,A-09,79.87002839475491,8.643379110067757,25.11555315139905
2021-10-01,A-09,79.65103930026189,8.189160570041203,26.269463613998735
2021-11-01,A-09,76.05838191358842,8.711119880467676,24.9583472244257
2021-12-01,A-09,83.1635522034356,10.370624639128263,24.956302306437415
2022-01-01,A-09,75.78934727258064,8.110326160174422,26.459053161219373
2022-02-01,A-09,83.19043192752986,9.287075771987102,25.103631970935396
2022-03-01,A-09,80.12848710113018,7.5739108242879025,25.86100026990462
2022-04-01,A-09,87.22854802243224,5.926050182737065,24.890039722925938
2022-05-01,A-09,73.0937211797902,10.483318626742987,23.584744392653686
2022-06-01,A-09,81.69661311986002,7.0397770612024395,25.80288677725916
2022-07-01,A-09,80.92015441387957,8.769878580041166,25.345905593379793
2022-08-01,A-09,80.80864451969795,10.017494907663291,24.993065894726506
2022-09-01,A-09,82.91590453333009,9.069562347301423,26.72039175904584
2022-10-01,A-09,76.22122135823103,7.713900648832527,26.815517699960598
2022-11-01,A-09,80.8045373444119,8.373946881023803,24.133931525849764
2022-12-01,A-09,76.20996123213273,9.282699721293099,24.538178038780693
2023-01-01,A-09,81.11280046127663,8.368179581933092,25.451407908235005
2023-02-01,A-09,80.96361138179336,7.328272221770509,25.278971481454526
2023-03-01,A-09,74.66129488458284,9.334287035678006,25.259245728054363
2023-04-01,A-09,80.73710410037972,7.013522899593551,23.82796985020105
2023-05-01,A-09,77.7648951155186,7.4905207792203825,25.409154313422082
2023-06-01,A-09,73.87764191669572,6.614193235581805,24.993922975544866
2023-07-01,A-09,80.78844082681782,8.844960880816167,23.85753131560306
2023-08-01,A-09,77.77757098618439,9.162450003372253,26.322037343172546
2023-09-01,A-09,81.61475314461666,8.759890005056645,25.379389550107838
2023-10-01,A-09,77.62151411334098,8.710235250615872,25.318895897222376
2023-11-01,A-09,79.38205952601801,9.1077261520422,27.496816594729452
2023-12-01,A-09,73.86104137111538,7.6771528303795264,24.359226973103947
2018-05-01,A-10,42.769340905367045,12.608946982654107,18.528050803457877
2018-06-01,A-10,51.79761196414043,8.428481262326027,20.22571707803029
2018-07-01,A-10,52.27228207689504,7.8581873438432766,16.021933822674065
2018-08-01,A-10,47.31472233904162,10.967362668746953,19.9065896670155
2018-09-01,A-10,51.35452858018844,10.00616159061613,19.066700800543604
2018-10-01,A-10,55.7254909371391,7.385905188994826,16.47299737366688
2018-11-01,A-10,48.272536366319656,9.272364420629273,22.447474259474866
2018-12-01,A-10,45.952524732501374,7.815681793815791,18.50119063371567
2019-01-01,A-10,38.42812854312311,8.96146144553715,20.53254557355489
2019-02-01,A-10,42.7893849655721,7.78928634060091,21.32708761350892
2019-03-01,A-10,40.056959987835924,7.736841827202301,17.58438650295417
2019-04-01,A-10,46.56904114915265,7.415202522934114,16.77578775385632
2019-05-01,A-10,36.87577240479905,18.303259136339108,17.585535096733523
2019-06-01,A-10,37.35649648273271,17.649186694910505,22.688395646196323
2019-07-01,A-10,45.118546607800006,19.87654362073157,20.4130944188479
2019-08-01,A-10,41.700934003862905,21.28856259184899,21.14908853990756
2019-09-01,A-10,45.41543756433093,17.34063945581976,20.813286759389236
2019-10-01,A-10,34.71771441865501,22.957957459212462,18.866585992036566
2019-11-01,A-10,42.35821843534792,25.607923829007838,20.678532084837737
2019-12-01,A-10,36.156786921508036,22.123570694724187,23.0982756091404
2020-01-01,A-10,43.16295248564386,19.94212328200386,22.3377943489239
2020-02-01,A-10,34.85469368603749,22.552169708582756,16.640403198484634
2020-03-01,A-10,37.87162193460909,23.5405816528369,23.29154615919761
2020-04-01,A-10,41.096265114772606,18.169859766140988,17.6280473563746
2020-05-01,A-10,28.77320305966604,33.35126135427411,17.618039878931718
2020-06-01,A-10,37.68553175731638,26.409442756931092,20.271880217201478
2020-07-01,A-10,35.31507562209505,32.40145846229634,19.689214727565417
2020-08-01,A-10,23.811175157549165,27.69330001882755,18.766706035822
2020-09-01,A-10,25.15790080006931,31.108981854822037,19.78773841332445
2020-10-01,A-10,34.64389178442315,30.040490782631544,19.545505533769738
2020-11-01,A-10,28.793950383650767,33.582875136959515,19.99694266042433
2020-12-01,A-10,23.72427043917817,30.559310842893204,21.225012560074987
2021-01-01,A-10,27.58221897372192,25.58586912014168,21.657484715285907
2021-02-01,A-10,25.905473858348028,31.222452948270394,18.898375650098686
2021-03-01,A-10,28.134934710767507,31.181282450552352,20.263927620198864
2021-04-01,A-10,39.251896863093876,32.97906647570569,17.3139308203866
2021-05-01,A-10,18.423453647457215,26.260922055609974,19.608502736837032
2021-06-01,A-10,32.986139655070126,29.554838600880196,17.78479792165818
2021-07-01,A-10,24.517573588108988,26.279945125367114,18.927396088852873
2021-08-01,A-10,38.18827668022223,30.691701394333244,19.114367529702754
2021-09-01,A-10,35.85607975444976,26.792799879681755,20.72069778602901
2021-10-01,A-10,30.711940601134422,27.26993497449737,20.803989762818087
2021-11-01,A-10,27.358171015908486,27.248346639750267,19.813700318584015
2021-12-01,A-10,31.938391197889917,29.559097896607025,21.84114438095022
2022-01-01,A-10,31.612038584569586,32.00755762568359,19.190284572844703
2022-02-01,A-10,29.458305090109572,30.871910520609248,20.051474326025776
2022-03-01,A-10,30.641752003686,32.068856506905455,20.460831744429218
2022-04-01,A-10,32.90148692720634,30.68024522814284,14.712571669214462
2022-05-01,A-10,19.9976937002651,27.659864417387602,23.394217847368036
2022-06-01,A-10,24.293962024180345,32.15489860149413,23.139926814069803
2022-07-01,A-10,34.8119294944198,33.39014102378766,21.073025164408353
2022-08-01,A-10,29.003830670476596,29.00517818742898,16.297160382930166
2022-09-01,A-10,24.91372254352226,28.51689634714281,21.252214573975422
2022-10-01,A-10,33.53718209470934,35.65559178953056,20.84350590272154
2022-11-01,A-10,31.384095221637892,32.070490000705,20.945669070367682
2022-12-01,A-10,32.25985102241395,31.260687061702782,21.01164190128035
2023-01-01,A-10,35.68866471710751,33.21026498402082,23.553841762687313
2023-02-01,A-10,23.98118911402851,28.63996070006178,23.115462527980394
2023-03-01,A-10,26.32593378735563,31.565813125892472,16.711615126025624
2023-04-01,A-10,32.704164759816244,26.10297085095545,18.229481102287213
2023-05-01,A-10,41.400146794796555,27.155854078061118,18.229208500067866
2023-06-01,A-10,32.900783810572634,29.69725534133491,17.628534594859083
2023-07-01,A-10,35.78748937937643,30.149279338725453,17.51155198227878
2023-08-01,A-10,12.735738705837448,30.06353191626912,19.417644652527173
2023-09-01,A-10,34.258074720375625,28.9474899731995,15.971163917927104
2023-10-01,A-10,31.72380579412321,30.926594322326366,23.360616109603153
2023-11-01,A-10,31.662663793727987,30.979502696455434,18.791636956155315
2023-12-01,A-10,21.204001508081078,27.542099375442874,23.02276055924397
2018-11-01,A-11,33.59522171351519,21.01549813160153,17.960503288982274
2018-12-01,A-11,34.909646501709084,24.499339338253137,21.40984396923386
2019-01-01,A-11,45.11489504972661,20.521594621154353,18.396310736954042
2019-02-01,A-11,37.19699225090182,19.420649386404065,18.4196400140778
2019-03-01,A-11,37.44041736219989,24.17684359030018,20.713530487617874
2019-04-01,A-11,37.50509069920381,22.935622008498182,19.81511628395209
2019-05-01,A-11,33.012848854789276,17.617527744872092,18.05238509075239
2019-06-01,A-11,31.77540941492407,25.794336892748866,19.51672276384736
2019-07-01,A-11,45.11686527369361,25.89964954730234,16.41004733107286
2019-08-01,A-11,43.288818506994986,15.836647262049267,19.19916487858932
2019-09-01,A-11,41.53365769294376,25.152523043156773,19.61328743638575
2019-10-01,A-11,42.76517688330267,19.73748074750525,21.03920423248627
2019-11-01,A-11,36.32022319993952,17.394194745274874,19.70094609299427
2019-12-01,A-11,41.619766046927275,21.391150933215858,18.715776059441563
2020-01-01,A-11,35.52401286779893,19.684707481414453,18.540689275638705
2020-02-01,A-11,39.859474858387685,19.058682565677742,21.57602196312356
2020-03-01,A-11,30.54722799344122,24.1939088565329,17.755925290011245
2020-04-01,A-11,32.37658486747906,19.41795248793357,15.11383058993605
2020-05-01,A-11,45.11516646182576,24.13409952685415,21.150786890120983
2020-06-01,A-11,33.16600878380406,27.648832417362865,16.35160452882432
2020-07-01,A-11,36.86395622487562,27.553900372115642,18.666128645807255
2020-08-01,A-11,38.01272909859141,20.69019722370732,19.228895545441066
2020-09-01,A-11,33.354581578168,21.27810132993985,18.06085426074553
2020-10-01,A-11,38.069155655208114,22.657916679922394,18.44546228532849
2020-11-01,A-11,31.033524787174848,29.97547997349284,18.96475899686001
2020-12-01,A-11,25.311052247515487,27.46136143735381,17.753764954068625
2021-01-01,A-11,32.87557481931451,29.338324992268706,21.703027239486534
2021-02-01,A-11,27.541676506423016,21.577935950801503,18.411662056386394
2021-03-01,A-11,38.723444834639196,29.598292945802733,14.745586236281355
2021-04-01,A-11,44.24473110603539,25.371958050697557,19.132352198867075
2021-05-01,A-11,35.45773280409911,25.63202829392406,16.507195827902677
2021-06-01,A-11,28.907789719288154,25.734350221320344,15.90963052027525
2021-07-01,A-11,32.32587825025114,22.006517010359982,21.837628718805597
2021-08-01,A-11,30.11181297614873,23.28580934856185,18.60326524745547
2021-09-01,A-11,44.79298292979013,27.524123667300586,17.49436851553046
2021-10-01,A-11,36.82191672519407,25.243490597622014,14.988946123026995
2021-11-01,A-11,35.542875737652295,25.214699598103554,17.269975028333732
2021-12-01,A-11,34.668726191520804,26.820140254212184,17.413569106807028
2022-01-01,A-11,37.392267715595445,30.574056549663432,18.275153484013213
2022-02-01,A-11,25.28620077664933,27.020346048147772,19.21310121264478
2022-03-01,A-11,28.868861979667493,28.150751906512262,16.631683372580493
2022-04-01,A-11,31.85943590617771,22.20764149342935,16.447821737239135
2022-05-01,A-11,29.451198444162294,26.949617177010268,15.556426343715252
2022-06-01,A-11,32.63943136646416,26.566541845615497,21.653564801906345
2022-07-01,A-11,29.661358341516127,26.38145083690562,17.29480493218101
2022-08-01,A-11,28.273239540194655,22.994953866413553,19.31182014014447
2022-09-01,A-11,36.519500431265996,24.594689235894382,18.50257287634121
2022-10-01,A-11,34.012105728468356,30.93424064267206,15.210555672283668
2022-11-01,A-11,31.572151277219632,28.19300531344487,20.694610583498736
2022-12-01,A-11,23.67447568357563,30.145933298256537,17.53188707789572
2023-01-01,A-11,32.3446780194261,30.27399514999746,17.77069990019592
2023-02-01,A-11,24.974373438611593,30.496792465902704,18.79826559726165
2023-03-01,A-11,18.848388897295287,24.94753817722451,20.55422605839621
2023-04-01,A-11,20.918540063375275,23.61258841049442,14.382624429560856
2023-05-01,A-11,25.30672612019358,30.497250678170815,20.10251290784351
2023-06-01,A-11,24.202962077081295,29.13760184513326,18.317493782749388
2023-07-01,A-11,25.7240853521772,24.189800449185427,17.836124002011864
2023-08-01,A-11,30.445398440142224,32.96642727247782,17.06652071179728
2023-09-01,A-11,25.169382907148062,34.33188516950406,20.65228535084098
2023-10-01,A-11,24.585997368299555,28.086941980582345,18.497428203069276
2023-11-01,A-11,14.233075567881478,23.879816110961713,18.319575590681346
2023-12-01,A-11,33.80912506553096,29.696989596123217,20.27628373932265
2018-08-01,A-12,39.04533000940867,18.166132056563868,17.319499802679058
2018-09-01,A-12,39.563801866410834,24.167084334349198,17.094815294535383
2018-10-01,A-12,50.12424361228569,18.204360979238995,22.626206633528913
2018-11-01,A-12,28.707880415526862,15.5973003325149,17.590397927063787
2018-12-01,A-12,40.41527942014939,28.398325795998208,17.342472693877106
2019-01-01,A-12,46.679926393650604,19.607984072966314,21.290058448936527
2019-02-01,A-12,44.42988075954593,25.813776999702323,16.316489480349723
2019-03-01,A-12,46.67177223369751,23.051221174113586,16.924384836067
2019-04-01,A-12,30.08951670018189,17.81426815485894,20.358712952190523
2019-05-01,A-12,32.416343075355435,20.8467285465565,18.002218441971166
2019-06-01,A-12,35.02048234916371,24.755785713635266,16.549474118128398
2019-07-01,A-12,40.46504421303167,24.53371295911113,16.973368072630365
2019-08-01,A-12,35.78324369921744,18.92819421149203,15.883752339884563
2019-09-01,A-12,33.61789056070529,22.60495602591692,20.477218553579615
2019-10-01,A-12,34.71572008224943,17.753374838788645,16.11971616719487
2019-11-01,A-12,34.58569580889854,28.064628392298786,15.826766887851624
2019-12-01,A-12,34.253724391786456,23.5595054613106,19.22796895470912
2020-01-01,A-12,23.212939972640726,21.486898009090382,17.289966766103532
2020-02-01,A-12,35.521729448128696,27.176463736513725,19.45282992416982
2020-03-01,A-12,35.231093472627904,24.39282155543945,17.176645753998272
2020-04-01,A-12,35.26072899069731,27.797685126741424,16.123087076284428
2020-05-01,A-12,45.61051656597607,22.07539469276221,17.945822340108446
2020-06-01,A-12,30.25174032994306,19.94682349460611,18.74528247956992
2020-07-01,A-12,34.97816879945622,21.947402985861395,20.189603013395235
2020-08-01,A-12,35.02191793483537,24.779262439771657,15.732445736773801
2020-09-01,A-12,33.37535151437292,24.04362476203707,18.97349376786282
2020-10-01,A-12,34.65640085431247,27.181336742841708,17.464053946679734
2020-11-01,A-12,34.42587436427831,29.991224468913824,19.41892670802479
2020-12-01,A-12,30.73380979780366,29.76772065669575,18.19039976411604
2021-01-01,A-12,30.756534049206607,26.403634209146343,19.176236559240596
2021-02-01,A-12,26.490325926588433,27.39714964427749,17.941256338523463
2021-03-01,A-12,33.2412244247734,25.233961602333835,14.722473771085298
2021-04-01,A-12,36.44394270380011,27.130961551299613,19.130154776616237
2021-05-01,A-12,30.688147263206282,27.181960567074327,20.228703582692035
2021-06-01,A-12,34.67973299743178,18.061290916004918,18.617259799697393
2021-07-01,A-12,28.031391636002315,21.104153977927687,14.668800405334803
2021-08-01,A-12,30.839326406602463,24.38483246079346,21.968125268137467
2021-09-01,A-12,33.64569918213257,28.798228355088472,15.117694112330135
2021-10-01,A-12,23.744187180878203,20.470606667009037,18.8928696245261
2021-11-01,A-12,33.461836930831325,27.34963561145083,18.24954615313756
2021-12-01,A-12,18.736512136981972,29.520930502704594,18.22691879116087
2022-01-01,A-12,29.44987746548204,28.467655930167265,14.87610219320886
2022-02-01,A-12,22.09369711107808,32.74036170718798,18.944731789448134
2022-03-01,A-12,31.586279169936844,27.11120545161856,12.739290880424875
2022-04-01,A-12,32.16797568542626,21.880322367248233,17.45068275330585
2022-05-01,A-12,33.98602312703635,30.56457879403431,16.674829037095172
2022-06-01,A-12,22.53771220605511,25.042437697817697,21.6219537374722
2022-07-01,A-12,26.084719815049393,31.798745906893046,17.03580683690616
2022-08-01,A-12,32.00544007486178,28.606863138952548,21.836003713060897
2022-09-01,A-12,32.74584860701778,26.99084260088094,14.855402944779126
2022-10-01,A-12,24.22914351931124,26.502531013439302,17.620446959416764
2022-11-01,A-12,26.15302531500064,28.320277703995398,16.36591438144212
2022-12-01,A-12,25.399400923866395,28.870738501541823,17.44115381746603
2023-01-01,A-12,29.426834661584557,31.168000570790305,19.90379081864687
2023-02-01,A-12,29.805644294213288,21.73179894782293,17.622571488604034
2023-03-01,A-12,28.608909939365546,27.698447184866787,17.85104839938182
2023-04-01,A-12,29.281376079984625,30.52173508087927,19.501567092839466
2023-05-01,A-12,15.158919018041875,31.27355804643873,18.350316330947102
2023-06-01,A-12,19.46400437521651,34.250538804917106,18.694259355254314
2023-07-01,A-12,27.843660039105355,27.815725243973908,18.718347043178635
2023-08-01,A-12,25.70677699859625,28.51959328976764,20.14081923004516
2023-09-01,A-12,26.373734225508485,32.92884790234773,16.584543388436376
2023-10-01,A-12,26.98913047773058,34.90420448654696,19.68187664112577
2023-11-01,A-12,26.77691981854381,34.79934195920055,15.85659598650931
2023-12-01,A-12,21.761211162732465,24.1495221065059,16.076370127031247
2018-07-01,A-13,41.92731632106949,12.955545088282117,17.218040322630888
